,city,state,status,lastUpdated,totalAvailable,pctAvailable,queryTime
115,METUCHEN,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
116,MIDDLESEX,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
117,MIDDLETOWN,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
118,MILLBURN,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
119,MILLTOWN,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
120,MILLVILLE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
121,MONMOUTH JUNCTION,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
122,MONTCLAIR,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
123,MONTVALE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
124,MOORESTOWN,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
125,MORGANVILLE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
126,MORRISTOWN,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
127,MOUNT EPHRAIM,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
128,MOUNT LAUREL,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
129,MULLICA HILL,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
130,NEPTUNE,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
131,NEW EGYPT,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
132,NEW MILFORD,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
133,NEW PROVIDENCE,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
134,NEWARK,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
135,NORTH ARLINGTON,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
136,NORTH BERGEN,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
137,NORTH BRUNSWICK,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
138,NORTH PLAINFIELD,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
139,NORTH WILDWOOD,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
140,NORTHVALE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
141,NUTLEY,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
142,OAK RIDGE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
143,OAKHURST,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
144,OAKLYN,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
145,OCEAN,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
146,OCEAN CITY,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
147,OCEAN VIEW,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
148,OLD BRIDGE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
149,OLD TAPPAN,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
150,PARAMUS,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
151,PARSIPPANY,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
152,PASSAIC,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
153,PAULSBORO,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
154,PENNSAUKEN,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
155,PEQUANNOCK,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
156,PHILLIPSBURG,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
157,PLAINSBORO,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
158,PLEASANTVILLE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
159,POINT PLEASANT BEACH,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
160,POMONA,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
161,PRINCETON,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
162,RAMSEY,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
163,RANDOLPH,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
164,RIDGEFIELD PARK,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
165,RINGWOOD,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
166,RIVER EDGE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
167,RIVERDALE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
168,RIVERTON,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
169,ROBBINSVILLE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
170,ROCHELLE PARK,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
171,ROCKAWAY,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
172,ROSELLE,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
173,RUNNEMEDE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
174,SADDLE BROOK,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
175,SCOTCH PLAINS,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
176,SEA ISLE CITY,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
177,SEASIDE HEIGHTS,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
178,SECAUCUS,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
179,SEWELL,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
180,SHIP BOTTOM,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
181,SICKLERVILLE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
182,SMITHVILLE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
183,SOMERS POINT,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
184,SOMERSET,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
185,SOUTH PLAINFIELD,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
186,SPARTA,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
187,STANHOPE,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
188,STRATFORD,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
189,SUMMIT,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
190,SWEDESBORO,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
191,TABERNACLE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
192,TEANECK,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
193,TENAFLY,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
194,TOMS RIVER,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
195,TOTOWA,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
196,TRENTON,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
197,TURNERSVILLE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
198,UNION,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
199,UNION CITY,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
200,UPPER MONTCLAIR,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
201,VAUXHALL,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
202,VENTNOR CITY,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
203,VERNON,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
204,VILLAS,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
205,VINELAND,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
206,VOORHEES,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
207,WALL,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
208,WARETOWN,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
209,WASHINGTON,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
210,WATCHUNG,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
211,WAYNE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
212,WENONAH,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
213,WEST CALDWELL,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
214,WEST CAPE MAY,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
215,WEST NEW YORK,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
216,WEST ORANGE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
217,WEST WINDSOR,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
218,WESTAMPTON,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
219,WESTFIELD,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
220,WESTWOOD,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
221,WHIPPANY,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
222,WHITING,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
223,WILDWOOD,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
224,WILLIAMSTOWN,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
225,WILLINGBORO,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
226,WOOD RIDGE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
227,WOODBRIDGE,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
228,WOODBURY,NJ,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
229,WYCKOFF,NJ,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ABILENE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,ADDISON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,ALAMO HEIGHTS,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,ALICE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,ALLEN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,ALTON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,ALVARADO,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,ALVIN,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,AMARILLO,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,ANGLETON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,ANNA,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,ARANSAS PASS,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,ARGYLE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,ARLINGTON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,ATHENS,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,ATLANTA,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,AUSTIN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,AZLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,BALCH SPRINGS,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,BALCONES HEIGHTS,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,BANDERA,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,BASTROP,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,BAY CITY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,BAYTOWN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,BEAUMONT,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,BEDFORD,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,BEE CAVE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
27,BELLAIRE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
28,BELTON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
29,BENBROOK,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
30,BEVERLY HILLS,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
31,BORGER,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
32,BOWIE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
33,BRECKENRIDGE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
34,BRIDGE CITY,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
35,BROWNSVILLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
36,BROWNWOOD,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
37,BRYAN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
38,BURLESON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
39,CAMERON,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
40,CANTON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
41,CANYON LAKE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
42,CARROLLTON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
43,CARTHAGE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
44,CASTLE HILLS,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
45,CEDAR HILL,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
46,CEDAR PARK,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
47,CELINA,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
48,CENTER,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
49,CHANNELVIEW,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
50,CIBOLO,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
51,CLARKSVILLE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
52,CLEAR LAKE SHORES,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
53,CLEBURNE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
54,CLEVELAND,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
55,COLLEGE STATION,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
56,COMMERCE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
57,CONROE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
58,CONVERSE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
59,COPPELL,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
60,CORINTH,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
61,CORPUS CHRISTI,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
62,CORSICANA,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
63,CROSBY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
64,CROSSROADS,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
65,CROWLEY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
66,CYPRESS,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
67,DALLAS,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
68,DECATUR,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
69,DEER PARK,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
70,DEL RIO,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
71,DENISON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
72,DENTON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
73,DICKINSON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
74,DONNA,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
75,DUMAS,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
76,DUNCANVILLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
77,EDINBURG,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
78,EL PASO,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
79,ELGIN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
80,ELSA,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
81,ENNIS,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
82,EULESS,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
83,FAIR OAKS RANCH,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
84,FARMERS BRANCH,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
85,FLORESVILLE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
86,FLOWER MOUND,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
87,FOREST HILL,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
88,FORNEY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
89,FORT WORTH,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
90,FREEPORT,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
91,FRIENDSWOOD,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
92,FRISCO,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
93,GAINESVILLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
94,GALVESTON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
95,GARLAND,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
96,GEORGETOWN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
97,GLADEWATER,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
98,GRANBURY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
99,GRAND PRAIRIE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
100,GRAPEVINE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
101,GREENVILLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
102,GUN BARREL CITY,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
103,HALTOM CITY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
104,HARKER HEIGHTS,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
105,HARLINGEN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
106,HASLET,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
107,HEATH,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
108,HELOTES,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
109,HENDERSON,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
110,HOUSTON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
111,HUMBLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
112,HUNTSVILLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
113,HURST,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
114,HUTTO,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
115,IRVING,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
116,JACINTO CITY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
117,JACKSONVILLE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
118,KATY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
119,KAUFMAN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
120,KELLER,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
121,KERRVILLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
122,KILGORE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
123,KILLEEN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
124,KINGSVILLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
125,KINGWOOD,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
126,KYLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
127,LA FERIA,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
128,LA MARQUE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
129,LA PORTE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
130,LAGO VISTA,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
131,LAKE JACKSON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
132,LAKE WORTH,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
133,LAKEWAY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
134,LAMESA,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
135,LANCASTER,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
136,LANTANA,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
137,LAREDO,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
138,LEAGUE CITY,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
139,LEANDER,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
140,LEVELLAND,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
141,LEWISVILLE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
142,LIBERTY,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
143,LINDALE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
144,LIVINGSTON,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
145,LONGVIEW,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
146,LUBBOCK,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
147,LUFKIN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
148,LUMBERTON,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
149,LYTLE,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
150,MAGNOLIA,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
151,MANSFIELD,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
152,MANVEL,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
153,MARBLE FALLS,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
154,MARSHALL,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
155,MATHIS,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
156,MCALLEN,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
157,MCKINNEY,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
158,MELISSA,TX,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
159,MESQUITE,TX,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
